relative path,actor,word,emotion,gender
YAF_hall_ps.wav,YAF,hall,ps,female
OAF_hate_ps.wav,OAF,hate,ps,female
YAF_team_neutral.wav,YAF,team,neutral,female
OAF_tool_sad.wav,OAF,tool,sad,female
YAF_rush_fear.wav,YAF,rush,fear,female
YAF_sheep_angry.wav,YAF,sheep,angry,female
OAF_goose_sad.wav,OAF,goose,sad,female
YAF_raid_ps.wav,YAF,raid,ps,female
YAF_youth_neutral.wav,YAF,youth,neutral,female
OAF_bite_neutral.wav,OAF,bite,neutral,female
YAF_yes_happy.wav,YAF,yes,happy,female
YAF_tape_neutral.wav,YAF,tape,neutral,female
YAF_gin_ps.wav,YAF,gin,ps,female
YAF_dodge_fear.wav,YAF,dodge,fear,female
OAF_good_happy.wav,OAF,good,happy,female
OAF_bean_fear.wav,OAF,bean,fear,female
YAF_sure_neutral.wav,YAF,sure,neutral,female
YAF_sub_fear.wav,YAF,sub,fear,female
OAF_gap_neutral.wav,OAF,gap,neutral,female
YAF_book_neutral.wav,YAF,book,neutral,female
OAF_wife_happy.wav,OAF,wife,happy,female
OAF_chair_neutral.wav,OAF,chair,neutral,female
OAF_white_disgust.wav,OAF,white,disgust,female
OAF_love_ps.wav,OAF,love,ps,female
OAF_met_sad.wav,OAF,met,sad,female
YAF_vine_ps.wav,YAF,vine,ps,female
OAF_pearl_sad.wav,OAF,pearl,sad,female
OAF_rain_sad.wav,OAF,rain,sad,female
OAF_kill_fear.wav,OAF,kill,fear,female
OAF_vine_neutral.wav,OAF,vine,neutral,female
OAF_hate_happy.wav,OAF,hate,happy,female
OAF_cab_disgust.wav,OAF,cab,disgust,female
